,Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,RSI14,Signal
0,2023-09-05,249.3500061035156,255.8999938964844,247.5,255.3500061035156,238.98033142089844,19654487,,,,
1,2023-09-06,255.9499969482422,257.79998779296875,252.5500030517578,255.8000030517578,239.4014892578125,13346191,,,,
2,2023-09-07,256.0,274.75,254.8000030517578,274.0,256.4347229003906,72255521,,,,
3,2023-09-08,274.6000061035156,284.45001220703125,270.8999938964844,282.1000061035156,264.0154724121094,41855413,,,,
4,2023-09-11,284.0,284.20001220703125,277.25,278.95001220703125,261.06744384765625,14505153,,,,
5,2023-09-12,280.0,280.04998779296875,269.0,270.75,253.39308166503903,17547706,,,,
6,2023-09-13,271.5,281.5,269.0,279.6499938964844,261.7225341796875,17607568,,,,
7,2023-09-14,281.29998779296875,282.20001220703125,276.70001220703125,277.54998779296875,259.75714111328125,12033796,,,,
8,2023-09-15,278.5,284.1499938964844,277.54998779296875,279.29998779296875,261.3949584960937,13288180,,,,
9,2023-09-18,279.29998779296875,282.75,274.45001220703125,281.25,263.2199401855469,8754852,,,,
10,2023-09-20,279.5,288.0,279.1000061035156,284.29998779296875,266.0744323730469,18615797,,,,
11,2023-09-21,284.8999938964844,286.79998779296875,278.6000061035156,280.45001220703125,262.4712829589844,11071899,,,,
12,2023-09-22,280.0,286.1000061035156,279.20001220703125,283.3500061035156,265.1853332519531,8691024,,,,
13,2023-09-25,284.29998779296875,289.0,281.1499938964844,288.04998779296875,269.58404541015625,9118957,,,74.29420687122072,Sell
14,2023-09-26,288.45001220703125,291.3999938964844,286.1499938964844,286.75,268.36737060546875,11256196,,,72.88631125374408,Sell
15,2023-09-27,288.0,293.3999938964844,284.5,291.54998779296875,272.8596496582031,12805340,,,74.50309537201254,Sell
16,2023-09-28,291.54998779296875,294.1499938964844,289.0,290.20001220703125,271.5962219238281,12432497,,,64.43853554568886,
17,2023-09-29,292.79998779296875,297.5,291.3999938964844,295.20001220703125,276.27569580078125,8640829,,,62.35851767229937,
18,2023-10-03,297.04998779296875,297.1000061035156,290.1000061035156,291.8999938964844,273.1872253417969,9348540,,,62.1825005153257,
19,2023-10-04,290.79998779296875,291.5,285.8999938964844,287.95001220703125,269.4904479980469,6338888,280.72000045776366,,67.58695966928616,
20,2023-10-05,288.79998779296875,290.54998779296875,283.8999938964844,289.3500061035156,270.8007202148437,8687014,282.42000045776365,,61.71501822213311,
21,2023-10-06,290.95001220703125,291.0,287.0,287.79998779296875,269.3500366210937,3741467,284.0199996948242,,62.54592587612153,
22,2023-10-09,286.04998779296875,288.95001220703125,283.04998779296875,287.79998779296875,269.3500366210937,4647845,284.70999908447266,,60.86958897181294,
23,2023-10-10,288.25,303.8999938964844,287.79998779296875,303.25,283.8096008300781,23283411,285.7674987792969,,70.912581501212,Sell
24,2023-10-11,304.54998779296875,305.0,299.45001220703125,301.8500061035156,282.4993896484375,12321154,286.9124984741211,,67.22281220968574,
25,2023-10-12,302.54998779296875,309.1000061035156,301.8999938964844,307.20001220703125,287.50640869140625,15375295,288.73499908447263,,75.50050038401564,Sell
26,2023-10-13,305.0,310.8500061035156,304.45001220703125,307.95001220703125,288.2083435058594,9516879,290.15,,74.4533071557411,Sell
27,2023-10-16,307.8500061035156,313.6499938964844,306.54998779296875,312.0,291.9986877441406,10535107,291.87250061035155,,74.11886190555218,Sell
28,2023-10-17,313.0,318.3500061035156,312.1000061035156,317.3999938964844,297.052490234375,7760527,293.77750091552736,,78.51163841730924,Sell
29,2023-10-18,317.3500061035156,319.75,315.25,316.95001220703125,296.63134765625,9662837,295.56250152587893,,75.70854579308079,Sell
