,Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,RSI14,Signal
0,2023-09-05,3120.0,3157.5,3115.0,3136.14990234375,3125.921630859375,721199,,,,
1,2023-09-06,3136.14990234375,3180.550048828125,3120.85009765625,3176.050048828125,3165.691650390625,1163154,,,,
2,2023-09-07,3173.0,3182.949951171875,3152.0,3172.800048828125,3162.4521484375,805295,,,,
3,2023-09-08,3182.0,3205.0,3172.800048828125,3199.10009765625,3188.66650390625,700158,,,,
4,2023-09-11,3209.949951171875,3221.550048828125,3186.60009765625,3213.300048828125,3202.820068359375,544452,,,,
5,2023-09-12,3216.050048828125,3221.14990234375,3177.60009765625,3185.800048828125,3175.40966796875,591509,,,,
6,2023-09-13,3178.050048828125,3270.0,3178.050048828125,3263.199951171875,3252.55712890625,1370306,,,,
7,2023-09-14,3277.550048828125,3302.449951171875,3240.0,3261.35009765625,3250.71337890625,1264935,,,,
8,2023-09-15,3261.60009765625,3264.0,3239.0,3248.60009765625,3238.0048828125,1397407,,,,
9,2023-09-18,3257.0,3352.0,3246.800048828125,3339.5,3328.6083984375,1423507,,,,
10,2023-09-20,3314.0,3349.0,3300.050048828125,3306.64990234375,3295.865478515625,1201025,,,,
11,2023-09-21,3300.0,3322.5,3285.800048828125,3304.5,3293.72265625,1091384,,,,
12,2023-09-22,3298.800048828125,3298.800048828125,3261.699951171875,3274.5,3263.8203125,1019051,,,,
13,2023-09-25,3274.5,3314.89990234375,3261.35009765625,3283.949951171875,3273.239501953125,623515,,,70.05429399585921,Sell
14,2023-09-26,3294.0,3308.0,3255.0,3262.60009765625,3251.959228515625,1054827,,,66.21781736747444,
15,2023-09-27,3246.800048828125,3266.949951171875,3186.0,3214.550048828125,3204.06591796875,1464192,,,54.8366893509164,
16,2023-09-28,3217.5,3224.89990234375,3141.75,3157.25,3146.952880859375,1214383,,,48.28005044299644,
17,2023-09-29,3160.050048828125,3176.449951171875,3143.050048828125,3148.800048828125,3138.530517578125,697564,,,44.207725581549646,
18,2023-10-03,3148.800048828125,3212.5,3114.39990234375,3196.25,3185.82568359375,1007308,,,48.1762682191685,
19,2023-10-04,3186.0,3205.0,3151.0,3166.64990234375,3156.322021484375,486969,3225.577514648437,,47.96079603800808,
20,2023-10-05,3173.89990234375,3231.0,3165.0,3216.5,3206.009521484375,1109881,3229.59501953125,,44.71719717570015,
21,2023-10-06,3230.0,3319.800048828125,3221.10009765625,3309.75,3298.955322265625,1102120,3236.280017089844,,54.53692455989227,
22,2023-10-09,3294.699951171875,3296.0,3249.050048828125,3267.5,3256.84326171875,822467,3241.015014648437,,51.67879779913413,
23,2023-10-10,3295.0,3299.199951171875,3259.300048828125,3269.199951171875,3258.53759765625,633934,3244.5200073242186,,42.57968586927112,
24,2023-10-11,3289.699951171875,3296.0,3264.0,3280.5,3269.80078125,546575,3247.8800048828125,,47.1082707075463,
25,2023-10-12,3292.0,3295.050048828125,3262.60009765625,3285.0,3274.2861328125,429096,3252.8400024414063,,47.85478547854785,
26,2023-10-13,3285.0,3307.0,3266.550048828125,3283.75,3273.040283203125,920545,3253.8675048828127,,51.08631826189079,
27,2023-10-16,3284.0,3329.0,3275.0,3301.39990234375,3290.632568359375,778014,3255.8699951171875,,52.010594899797965,
28,2023-10-17,3317.949951171875,3328.449951171875,3304.10009765625,3308.449951171875,3297.65966796875,584625,3258.8624877929688,,55.462866378069066,
29,2023-10-18,3309.199951171875,3324.14990234375,3277.5,3282.75,3272.04345703125,324535,3256.0249877929687,,58.58292761013211,
30,2023-10-19,3270.0,3300.949951171875,3239.0,3284.64990234375,3273.937255859375,698767,3254.9249877929688,,68.63116974740471,
31,2023-10-20,3272.64990234375,3291.5,3244.0,3266.199951171875,3255.54736328125,657550,3253.0099853515626,,66.68086600221176,
32,2023-10-23,3246.199951171875,3274.949951171875,3209.699951171875,3219.75,3209.2490234375,566920,3250.2724853515624,,53.3485332773018,
33,2023-10-25,3216.0,3236.300048828125,3179.0,3187.85009765625,3177.453125,762466,3245.467492675781,,53.00116264120008,
34,2023-10-26,3160.35009765625,3189.89990234375,3092.050048828125,3100.800048828125,3090.68701171875,1124281,3237.377490234375,,35.18185803435357,
35,2023-10-27,3095.10009765625,3138.75,3087.25,3120.699951171875,3110.52197265625,1050608,3232.6849853515623,,20.186041497418444,Buy
36,2023-10-30,3105.0,3121.949951171875,3075.0,3116.449951171875,3106.285888671875,802316,3230.644982910156,,22.93490652124652,Buy
37,2023-10-31,3119.60009765625,3205.800048828125,3087.85009765625,3189.64990234375,3179.2470703125,1235478,3232.6874755859376,,38.65352324161769,
38,2023-11-01,3193.85009765625,3212.89990234375,3168.35009765625,3173.39990234375,3163.050048828125,756820,3231.544970703125,,34.936674436140834,
39,2023-11-02,3200.0,3228.5,3180.0,3201.5,3191.05859375,774180,3233.287475585937,,38.98706330274756,
40,2023-11-03,3205.14990234375,3288.0,3205.050048828125,3274.5,3263.8203125,1355614,3236.1874755859376,,48.97415903134273,
41,2023-11-06,3310.0,3310.0,3245.300048828125,3267.050048828125,3256.394775390625,1137606,3234.052478027344,,46.102362401040274,
42,2023-11-07,3274.0,3286.449951171875,3250.199951171875,3270.199951171875,3259.534423828125,433992,3234.1874755859376,,45.62105978671001,
43,2023-11-08,3289.0,3323.800048828125,3272.199951171875,3311.85009765625,3301.048583984375,632305,3236.3199829101563,,53.21406190508548,
44,2023-11-09,3320.949951171875,3320.949951171875,3274.64990234375,3283.75,3273.040283203125,1317398,3236.482482910156,,49.90604483950134,
45,2023-11-10,3263.050048828125,3274.949951171875,3223.0,3256.35009765625,3245.729736328125,1170763,3235.0499877929688,,48.99048309181162,
46,2023-11-13,3275.0,3278.35009765625,3250.60009765625,3264.75,3254.102294921875,275538,3234.099987792969,,55.002225382385824,
47,2023-11-15,3275.25,3300.89990234375,3260.75,3295.949951171875,3285.200439453125,747863,3233.827490234375,,62.035169090949616,
48,2023-11-16,3295.39990234375,3358.0,3259.25,3335.949951171875,3325.06982421875,1055389,3235.202490234375,,79.24387720154773,Sell
49,2023-11-17,3339.0,3366.0,3326.699951171875,3338.85009765625,3327.960693359375,633405,3238.007495117188,3241.53,78.32750536564025,Sell
50,2023-11-20,3338.0,3353.949951171875,3312.25,3345.85009765625,3334.937744140625,497379,3241.0675048828125,3245.72400390625,79.57711676127796,Sell
51,2023-11-21,3365.0,3401.75,3355.10009765625,3394.449951171875,3383.379150390625,1038863,3247.4800048828124,3250.092001953125,78.19384311139522,Sell
52,2023-11-22,3400.0,3435.0,3396.050048828125,3429.85009765625,3418.663818359375,980779,3257.985009765625,3255.233002929688,83.53604417580931,Sell
53,2023-11-23,3433.89990234375,3441.949951171875,3396.300048828125,3408.39990234375,3397.28369140625,517362,3269.0125,3259.4189990234377,77.53524018954192,Sell
54,2023-11-24,3406.0,3419.10009765625,3382.550048828125,3396.949951171875,3385.87109375,589530,3283.819995117188,3263.0919970703126,69.48908070586644,
55,2023-11-28,3417.949951171875,3445.949951171875,3397.35009765625,3442.39990234375,3431.172607421875,733524,3299.904992675781,3268.223994140625,74.89702975651116,Sell
56,2023-11-29,3473.85009765625,3473.85009765625,3424.0,3429.300048828125,3418.115478515625,819200,3315.547497558594,3271.54599609375,71.96907687764384,Sell
57,2023-11-30,3431.10009765625,3500.0,3422.25,3490.60009765625,3479.215576171875,1480088,3330.595007324219,3276.13099609375,73.41191879502293,Sell
58,2023-12-01,3499.0,3500.0,3470.0,3489.5,3478.119140625,655263,3346.400012207031,3280.948994140625,78.99929527836504,Sell
59,2023-12-04,3550.0,3550.0,3478.050048828125,3488.39990234375,3477.022705078125,808838,3360.745007324219,3283.9269921875,85.32496067885103,Sell
60,2023-12-05,3488.39990234375,3550.0,3479.0,3545.300048828125,3533.7373046875,713651,3374.285009765625,3288.6999951171874,87.21312133700434,Sell
61,2023-12-06,3550.0,3573.949951171875,3522.10009765625,3546.89990234375,3535.331787109375,474140,3388.2775024414063,3293.5479931640625,86.12346397497237,Sell
62,2023-12-07,3546.89990234375,3595.0,3519.050048828125,3585.39990234375,3573.706298828125,820214,3404.0375,3299.765991210937,86.06327954973976,Sell
63,2023-12-08,3575.0,3646.949951171875,3575.0,3634.64990234375,3622.795654296875,1562141,3420.177490234375,3306.779990234375,87.71030818225506,Sell
64,2023-12-11,3634.550048828125,3644.60009765625,3598.300048828125,3630.5,3618.659423828125,620604,3437.514990234375,3314.13798828125,86.55449222399606,Sell
65,2023-12-12,3637.0,3644.5,3563.25,3571.39990234375,3559.751953125,1075941,3453.26748046875,3321.2749853515625,72.12702262259988,Sell
66,2023-12-13,3585.0,3609.75,3552.75,3602.35009765625,3590.601318359375,717618,3470.1474853515624,3330.1769873046874,71.81333201610315,Sell
67,2023-12-14,3647.0,3647.0,3584.35009765625,3591.39990234375,3579.686767578125,992762,3484.919982910156,3339.028984375,73.77238429179627,Sell
68,2023-12-15,3615.0,3615.0,3584.800048828125,3600.550048828125,3588.80712890625,906271,3498.1499877929687,3347.1149853515626,76.6073949099374,Sell
69,2023-12-18,3600.699951171875,3667.199951171875,3593.89990234375,3619.60009765625,3607.794921875,699850,3512.187487792969,3356.1739892578125,74.87364615989878,Sell
70,2023-12-19,3610.64990234375,3627.949951171875,3600.10009765625,3610.449951171875,3598.674560546875,577926,3525.41748046875,3364.05298828125,75.71318667609265,Sell
71,2023-12-20,3610.449951171875,3651.5,3541.0,3554.10009765625,3542.508544921875,849001,3533.3999877929687,3368.939990234375,59.14193163796691,
72,2023-12-21,3524.10009765625,3598.949951171875,3518.800048828125,3580.0,3568.323974609375,816722,3540.9074829101564,3375.189990234375,62.1606903375316,
73,2023-12-22,3580.0,3638.449951171875,3560.550048828125,3627.35009765625,3615.519775390625,777099,3551.854992675781,3382.3529931640624,66.60690817500834,
74,2023-12-26,3635.0,3665.0,3623.449951171875,3656.699951171875,3644.77392578125,526101,3564.842492675781,3389.8769921875,64.25279155978754,
75,2023-12-27,3668.0,3695.0,3645.0,3689.25,3677.2177734375,666625,3577.1849975585938,3397.9619921875,66.87610347961493,
76,2023-12-28,3699.89990234375,3737.0,3680.699951171875,3715.10009765625,3702.9833984375,1033648,3591.475,3406.588994140625,65.85187112544429,
77,2023-12-29,3715.10009765625,3715.10009765625,3660.25,3675.449951171875,3663.462646484375,709614,3600.717492675781,3414.069995117188,55.10637972811524,
78,2024-01-01,3689.0,3698.0,3667.5,3677.14990234375,3665.156982421875,286683,3610.099987792969,3421.443994140625,55.8745511338482,
79,2024-01-02,3689.0,3707.85009765625,3642.5,3698.25,3686.188232421875,453685,3620.592492675781,3429.753994140625,67.664645821774,
80,2024-01-03,3708.0,3709.949951171875,3665.0,3693.050048828125,3681.00537109375,356757,3627.979992675781,3437.9219970703125,63.60633138465527,
81,2024-01-04,3696.0,3727.0,3686.64990234375,3719.699951171875,3707.568359375,545228,3636.619995117188,3446.9919970703127,68.38108296228415,
82,2024-01-05,3719.699951171875,3750.0,3687.25,3712.550048828125,3700.441650390625,963628,3642.977502441406,3456.847998046875,66.13832853025937,
83,2024-01-08,3770.0,3776.85009765625,3695.800048828125,3706.050048828125,3693.962890625,1202148,3646.547509765625,3467.2119970703125,62.924198503986034,
84,2024-01-09,3736.949951171875,3753.949951171875,3685.14990234375,3694.0,3681.9521484375,572612,3649.722509765625,3479.07599609375,62.38329407252213,
85,2024-01-10,3708.0,3730.0,3690.0,3714.449951171875,3702.33544921875,556311,3656.875012207032,3490.95099609375,76.59643050069691,Sell
86,2024-01-11,3726.89990234375,3742.699951171875,3692.60009765625,3698.60009765625,3686.537353515625,392818,3661.687512207032,3502.5939990234374,70.35005789335223,Sell
87,2024-01-12,3700.0,3734.300048828125,3647.949951171875,3726.0,3713.847900390625,990582,3668.417517089844,3513.3210009765626,68.17093549715881,
88,2024-01-15,3740.0,3775.0,3736.0,3758.85009765625,3746.5908203125,661292,3676.33251953125,3525.0300048828126,68.57613468360276,
89,2024-01-16,3758.85009765625,3858.0,3756.0,3820.300048828125,3807.84033203125,1170685,3686.367517089844,3537.406005859375,71.56493533102625,Sell
90,2024-01-17,3818.949951171875,3855.0,3800.0,3830.050048828125,3817.55859375,723356,3697.347521972656,3548.517006835937,69.97394417044296,
91,2024-01-18,3791.35009765625,3824.64990234375,3718.85009765625,3734.699951171875,3722.51953125,1293580,3706.3775146484377,3557.8700048828123,58.62571706817746,
92,2024-01-19,3742.199951171875,3861.5,3740.699951171875,3810.60009765625,3798.172119140625,2566367,3717.90751953125,3568.6780078125,65.97632305953022,
93,2024-01-23,3786.0,3858.0,3705.75,3739.64990234375,3727.453125,1053510,3723.522509765625,3577.23400390625,54.427797042112296,
94,2024-01-24,3764.0,3780.0,3711.75,3767.85009765625,3755.5615234375,636988,3729.080017089844,3586.916005859375,57.62487376119226,
95,2024-01-25,3770.39990234375,3796.949951171875,3730.10009765625,3770.199951171875,3757.903564453125,646135,3733.1275146484377,3597.1930029296877,55.41612814706664,
96,2024-01-29,3760.60009765625,3875.0,3760.550048828125,3866.64990234375,3854.0390625,699215,3740.705004882812,3609.2310009765615,63.87036775780558,
97,2024-01-30,3882.0,3886.949951171875,3715.0,3735.75,3723.566162109375,852445,3743.720007324219,3618.027001953125,52.18414066576154,
98,2024-01-31,3749.0,3775.0,3653.25,3697.550048828125,3685.49072265625,1386754,3744.740014648437,3625.25900390625,50.25140206661109,
99,2024-02-01,3738.0,3738.0,3601.0,3627.449951171875,3615.619140625,1408462,3741.2000122070312,3631.0310009765626,44.243749006573736,
100,2024-02-02,3635.0,3713.449951171875,3602.449951171875,3612.39990234375,3600.6181640625,2320153,3737.167504882813,3636.361997070313,44.29062453914398,
101,2024-02-05,3612.949951171875,3624.64990234375,3534.89990234375,3552.050048828125,3540.46533203125,1771614,3728.785009765625,3639.5139990234375,38.96046990503667,
