,Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,RSI14,Signal
0,2023-09-05,3245.0,3248.85009765625,3220.0,3223.300048828125,3186.8486328125,597022,,,,
1,2023-09-06,3209.0,3230.0,3195.0,3225.300048828125,3188.826171875,754106,,,,
2,2023-09-07,3225.300048828125,3253.75,3201.25,3246.35009765625,3209.63818359375,923108,,,,
3,2023-09-08,3250.550048828125,3263.050048828125,3232.0,3238.050048828125,3201.431884765625,395918,,,,
4,2023-09-11,3242.0,3265.0,3242.0,3259.39990234375,3222.540283203125,359345,,,,
5,2023-09-12,3260.0,3279.800048828125,3243.0,3256.85009765625,3220.019287109375,554905,,,,
6,2023-09-13,3245.0,3284.64990234375,3225.300048828125,3277.75,3240.682861328125,880907,,,,
7,2023-09-14,3282.0,3294.199951171875,3223.25,3240.25,3203.60693359375,1102554,,,,
8,2023-09-15,3235.0,3240.0,3185.0,3196.64990234375,3160.499755859375,1568607,,,,
9,2023-09-18,3200.0,3229.89990234375,3190.0,3206.300048828125,3170.040771484375,673602,,,,
10,2023-09-20,3206.300048828125,3228.0,3195.0,3214.35009765625,3178.0,901084,,,,
11,2023-09-21,3210.0,3261.199951171875,3180.550048828125,3244.199951171875,3207.51220703125,845739,,,,
12,2023-09-22,3234.949951171875,3283.60009765625,3221.14990234375,3274.85009765625,3237.815673828125,896521,,,,
13,2023-09-25,3272.300048828125,3334.800048828125,3271.14990234375,3323.25,3285.66845703125,1422084,,,67.60613048306067,
14,2023-09-26,3323.0,3324.89990234375,3260.35009765625,3292.800048828125,3255.562744140625,834560,,,61.05632249264393,
15,2023-09-27,3288.0,3309.0,3271.699951171875,3301.800048828125,3264.4609375,516326,,,61.90476914145728,
16,2023-09-28,3281.800048828125,3289.0,3155.0,3170.35009765625,3134.49755859375,2104381,,,41.19758494595197,
17,2023-09-29,3195.0,3195.0,3134.0,3161.050048828125,3125.302490234375,1550585,,,41.10237437779927,
18,2023-10-03,3166.10009765625,3227.800048828125,3162.0,3166.85009765625,3131.037109375,1219145,,,38.90688884649015,
19,2023-10-04,3164.949951171875,3189.0,3151.35009765625,3169.89990234375,3134.05224609375,892584,3234.480029296875,,39.59054044732723,
20,2023-10-05,3210.0,3232.10009765625,3174.300048828125,3206.25,3169.991455078125,1002610,3233.6275268554687,,41.74555716023536,
21,2023-10-06,3214.75,3217.0,3190.0,3195.75,3159.610107421875,814257,3232.1500244140625,,44.52105524514454,
22,2023-10-09,3140.050048828125,3163.0,3132.699951171875,3152.800048828125,3117.145751953125,700012,3227.472521972656,,44.59244557942535,
23,2023-10-10,3150.0,3164.89990234375,3140.050048828125,3151.5,3115.860595703125,847367,3223.14501953125,,43.099966124015616,
24,2023-10-11,3169.0,3185.0,3152.050048828125,3163.89990234375,3128.1201171875,1025317,3218.37001953125,,43.71649867606295,
25,2023-10-12,3186.0,3188.5,3150.050048828125,3159.10009765625,3123.374755859375,992531,3213.48251953125,,38.69554585651343,
26,2023-10-13,3150.0,3172.0,3128.25,3148.800048828125,3113.191162109375,854688,3207.035021972656,,32.29880572882631,
27,2023-10-16,3124.0,3128.0,3096.10009765625,3112.050048828125,3076.856689453125,853011,3200.6250244140624,,19.33795575265779,Buy
28,2023-10-17,3137.0,3137.0,3091.800048828125,3113.550048828125,3078.339599609375,792640,3196.470031738281,,21.58818093588488,Buy
29,2023-10-18,3110.0,3115.199951171875,3090.0,3096.449951171875,3061.432861328125,481985,3190.977526855469,,18.26607609072937,Buy
30,2023-10-19,3087.699951171875,3110.89990234375,3076.10009765625,3101.800048828125,3066.72265625,568124,3185.3500244140623,,32.641158323596144,
31,2023-10-20,3092.5,3115.10009765625,3064.550048828125,3105.85009765625,3070.726806640625,711434,3178.4325317382813,,35.63996743097182,
32,2023-10-23,3096.050048828125,3108.89990234375,3064.0,3072.0,3037.259521484375,374476,3168.290026855469,,28.467628227866054,Buy
33,2023-10-25,3093.39990234375,3108.0,3052.0,3060.800048828125,3026.186279296875,669290,3155.167529296875,,26.11650973194789,Buy
34,2023-10-26,3051.10009765625,3055.0,2940.0,2960.300048828125,2926.82275390625,1834111,3138.542529296875,,7.964465882490387,Buy
35,2023-10-27,2932.800048828125,2974.64990234375,2931.0,2955.14990234375,2921.73095703125,1708185,3121.210021972656,,8.112824854722817,Buy
36,2023-10-30,2974.0,2991.949951171875,2939.10009765625,2967.10009765625,2933.546142578125,878885,3111.0475219726563,,13.75885389418876,Buy
37,2023-10-31,2969.0,3012.75,2966.0,2995.699951171875,2961.822509765625,1152306,3102.780017089844,,22.52206090679003,Buy
38,2023-11-01,2997.949951171875,3008.89990234375,2930.0,2934.550048828125,2901.364013671875,1029990,3091.1650146484376,,15.485374719762037,Buy
39,2023-11-02,2961.050048828125,2962.0,2934.0,2955.39990234375,2921.97802734375,900125,3080.4400146484377,,20.757963828245156,Buy
40,2023-11-03,2957.0,2982.89990234375,2942.0,2977.85009765625,2949.31396484375,715997,3069.02001953125,,26.28662189575354,Buy
41,2023-11-06,2998.0,3034.050048828125,2983.85009765625,3029.300048828125,3000.270751953125,620959,3060.6975219726564,,38.97108971922719,
42,2023-11-07,3029.300048828125,3038.949951171875,3002.199951171875,3033.35009765625,3004.281982421875,757998,3054.7250244140623,,39.38312710358544,
43,2023-11-08,3058.0,3098.949951171875,3046.199951171875,3095.25,3065.5888671875,783400,3051.9125244140623,,49.85799402621462,
44,2023-11-09,3100.0,3111.39990234375,3074.050048828125,3080.199951171875,3050.682861328125,849702,3047.727526855469,,47.50114670348169,
45,2023-11-10,3070.0,3085.0,3040.10009765625,3076.449951171875,3046.968994140625,364232,3043.59501953125,,46.59641855603786,
46,2023-11-13,3098.0,3098.0,3065.0,3085.60009765625,3056.03125,405941,3040.435021972656,,51.66995225110499,
47,2023-11-15,3085.699951171875,3118.85009765625,3078.699951171875,3116.199951171875,3086.337890625,700017,3040.642517089844,,56.49318913053679,
48,2023-11-16,3119.0,3140.89990234375,3097.60009765625,3130.300048828125,3100.302978515625,675454,3041.480017089844,,74.9852884187562,Sell
49,2023-11-17,3150.0,3228.25,3145.64990234375,3168.89990234375,3138.532958984375,1430175,3045.1025146484376,3141.8360205078125,78.6029781701046,Sell
50,2023-11-20,3168.89990234375,3171.89990234375,3132.0,3140.35009765625,3110.256591796875,406431,3047.030017089844,3140.177021484375,72.19733719037424,Sell
51,2023-11-21,3156.89990234375,3156.89990234375,3127.0,3133.25,3103.224609375,409069,3048.400012207031,3138.3360205078125,68.65086642668592,
52,2023-11-22,3140.0,3157.0,3121.199951171875,3133.0,3102.97705078125,489889,3051.4500122070312,3136.069018554688,82.23161370804463,Sell
