Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,RSI14
2023-09-05,1110.0,1136.0,1107.199951171875,1131.9000244140625,1121.926513671875,1698118,,,
2023-09-06,1137.0,1149.0,1129.050048828125,1142.3499755859375,1132.284423828125,2960249,,,
2023-09-07,1140.0,1141.449951171875,1128.5999755859375,1133.050048828125,1123.0662841796875,1863837,,,
2023-09-08,1133.0,1138.050048828125,1128.5,1130.449951171875,1120.4891357421875,1789037,,,
2023-09-11,1130.449951171875,1140.0,1125.699951171875,1136.9000244140625,1126.8824462890625,2032253,,,
2023-09-12,1142.050048828125,1153.800048828125,1137.0999755859375,1145.25,1135.1588134765625,3989578,,,
2023-09-13,1149.0,1156.699951171875,1142.300048828125,1148.75,1138.6279296875,2115524,,,
2023-09-14,1148.75,1150.9000244140625,1138.75,1143.800048828125,1133.7216796875,2065163,,,
2023-09-15,1144.0,1153.800048828125,1144.0,1149.800048828125,1139.6688232421875,2404169,,,
2023-09-18,1149.0,1157.0,1142.550048828125,1147.6500244140625,1137.53759765625,962842,,,
2023-09-20,1148.0,1156.0,1139.0,1153.1500244140625,1142.9892578125,2303191,,,
2023-09-21,1149.0,1156.949951171875,1141.1500244140625,1146.1500244140625,1136.0509033203125,2088934,,,
2023-09-22,1142.5,1148.0,1128.300048828125,1132.3499755859375,1122.3724365234375,1585418,,,
2023-09-25,1126.199951171875,1136.800048828125,1121.6500244140625,1124.050048828125,1114.1456298828125,1009279,,,45.5574545811267
2023-09-26,1125.0,1130.0,1118.5,1125.8499755859375,1115.9298095703125,1966198,,,46.644450703309914
2023-09-27,1126.1500244140625,1145.9000244140625,1123.199951171875,1139.949951171875,1129.905517578125,2332018,,,48.72066828993414
2023-09-28,1142.949951171875,1152.0,1128.8499755859375,1132.300048828125,1122.322998046875,2685663,,,49.59305437069143
2023-09-29,1134.300048828125,1167.4000244140625,1134.300048828125,1158.6500244140625,1148.4407958984375,2288577,,,62.16571471302889
2023-10-03,1159.550048828125,1161.949951171875,1139.25,1141.449951171875,1131.3922119140625,1946966,,,51.79626318655634
2023-10-04,1138.0999755859375,1139.0,1113.0,1123.800048828125,1113.89794921875,1803871,1139.3800109863282,,42.11107120409446
2023-10-05,1124.6500244140625,1128.6500244140625,1111.800048828125,1119.0999755859375,1109.2392578125,2348562,1138.740008544922,,39.19064093469606
2023-10-06,1128.0,1132.1500244140625,1123.0999755859375,1127.300048828125,1117.366943359375,1056281,1137.9875122070312,,44.12392753678631
2023-10-09,1111.0,1133.800048828125,1109.0,1123.050048828125,1113.154541015625,1080276,1137.4875122070312,,40.353401067070486
2023-10-10,1122.0,1130.4000244140625,1119.800048828125,1126.5,1116.5740966796875,1092093,1137.2900146484376,,42.443711953833905
2023-10-11,1128.0,1134.449951171875,1122.3499755859375,1128.75,1118.80419921875,1456045,1136.8825134277345,,41.0753273890583
2023-10-12,1129.0,1132.550048828125,1121.199951171875,1130.4000244140625,1120.439697265625,1221965,1136.1400146484375,,44.004561261986325
2023-10-13,1126.0999755859375,1147.199951171875,1122.0,1145.300048828125,1135.20849609375,1934884,1135.9675170898438,,54.88867117837404
2023-10-16,1141.5,1147.25,1133.050048828125,1135.300048828125,1125.2965087890625,1144308,1135.5425170898438,,54.19307051419711
2023-10-17,1138.6500244140625,1144.0,1134.0,1136.800048828125,1126.7833251953125,798807,1134.8925170898438,,54.0904278070477
2023-10-18,1137.0,1161.800048828125,1134.050048828125,1153.4000244140625,1143.2369384765625,2178517,1135.1800170898437,,54.93218762393921
2023-10-19,1147.4000244140625,1150.0,1135.0,1141.5,1131.44189453125,1765065,1134.5975158691406,,53.27167310877968
2023-10-20,1138.0,1145.0,1133.0999755859375,1142.199951171875,1132.1357421875,957910,1134.4000122070313,,42.84468779435705
2023-10-23,1135.0,1149.199951171875,1118.0,1122.449951171875,1112.5596923828125,702730,1133.905010986328,,41.91489361702128
2023-10-25,1125.0,1129.699951171875,1112.800048828125,1120.300048828125,1110.4287109375,1800673,1133.717510986328,,48.28431372549019
2023-10-26,1115.949951171875,1117.949951171875,1097.5,1103.699951171875,1093.974853515625,2223975,1132.610009765625,,43.239674665003335
2023-10-27,1112.0,1119.800048828125,1107.6500244140625,1111.300048828125,1101.5079345703125,1250965,1131.1775146484374,,42.93910277820276
2023-10-30,1115.699951171875,1119.949951171875,1103.8499755859375,1115.199951171875,1105.37353515625,1078813,1130.322509765625,,46.52496633473326
2023-10-31,1119.449951171875,1119.5999755859375,1068.3499755859375,1088.5999755859375,1079.0079345703125,6475786,1126.8200073242188,,36.07640293435199
2023-11-01,1092.0,1132.550048828125,1082.5999755859375,1116.199951171875,1106.36474609375,3973264,1125.5575073242187,,46.113331488479496
2023-11-02,1127.8499755859375,1137.550048828125,1110.5999755859375,1132.8499755859375,1122.8681640625,3454692,1126.0100036621093,,50.69423401808952
2023-11-03,1138.5,1145.699951171875,1131.5,1141.0999755859375,1131.04541015625,1741756,1127.1100036621094,,48.76322878272554
2023-11-06,1140.0999755859375,1151.0,1140.0,1150.0,1139.866943359375,1428537,1128.2450012207032,,54.3568332621799
2023-11-07,1149.0,1173.550048828125,1146.550048828125,1170.949951171875,1160.6324462890625,1811831,1130.6399963378906,,59.07518471132611
2023-11-08,1175.0,1182.9000244140625,1171.0,1176.699951171875,1166.3316650390625,1702301,1133.1499938964844,,56.570766041443335
2023-11-09,1181.0,1183.25,1166.8499755859375,1176.199951171875,1165.8360595703125,1849169,1135.5224914550781,,60.458098733528956
