Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,RSI14
2023-09-05,1588.4000244140625,1588.4000244140625,1570.5999755859375,1574.9000244140625,1553.683837890625,19356041,,,
2023-09-06,1576.800048828125,1600.0,1574.9000244140625,1595.5,1574.0062255859375,28160455,,,
2023-09-07,1595.5,1614.0,1587.1500244140625,1610.8499755859375,1589.1494140625,17104171,,,
2023-09-08,1608.300048828125,1632.9000244140625,1607.5999755859375,1623.4000244140625,1601.5303955078125,17251105,,,
2023-09-11,1628.9000244140625,1636.5,1624.0,1631.800048828125,1609.8172607421875,15786511,,,
2023-09-12,1640.0,1642.9000244140625,1625.050048828125,1636.9000244140625,1614.8485107421875,19516670,,,
2023-09-13,1631.300048828125,1651.5999755859375,1628.5999755859375,1643.9000244140625,1621.7542724609375,23210047,,,
2023-09-14,1644.25,1650.0,1635.0999755859375,1642.9000244140625,1620.7677001953125,11769424,,,
2023-09-15,1650.0,1670.0,1650.0,1661.75,1639.36376953125,86705601,,,
2023-09-18,1653.75,1655.0,1626.0999755859375,1629.050048828125,1607.1043701171875,18528144,,,
2023-09-20,1599.0,1599.0,1560.4000244140625,1563.699951171875,1542.6346435546875,57737324,,,
2023-09-21,1553.0,1568.949951171875,1537.050048828125,1553.3499755859375,1532.424072265625,36420721,,,
2023-09-22,1559.0,1564.4000244140625,1523.75,1529.6500244140625,1509.0433349609375,30852125,,,
2023-09-25,1525.0,1540.699951171875,1525.0,1531.0,1510.3751220703125,20104377,,,40.12594717093858
2023-09-26,1525.0,1540.0,1525.0,1537.6500244140625,1516.935546875,13787654,,,41.86503429912591
2023-09-27,1523.0,1532.5,1515.0,1526.8499755859375,1506.281005859375,19669269,,,34.33720812999887
2023-09-28,1534.0,1537.5999755859375,1518.3499755859375,1523.699951171875,1503.1734619140625,27677094,,,28.94419097110601
2023-09-29,1523.699951171875,1535.449951171875,1522.300048828125,1526.300048828125,1505.738525390625,16026891,,,25.355351416665385
2023-10-03,1527.0,1527.0,1506.0,1508.050048828125,1487.734375,19485847,,,20.087033701658754
2023-10-04,1495.0,1535.0,1489.25,1529.550048828125,1508.9447021484375,27324715,1579.0375122070313,,25.957465422543493
2023-10-05,1535.050048828125,1551.550048828125,1532.5999755859375,1535.75,1515.0611572265625,24256337,1577.080010986328,,25.691169070482488
2023-10-06,1544.0,1545.0,1529.8499755859375,1534.050048828125,1513.3841552734375,8879678,1574.0075134277345,,25.610583984529924
