Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,RSI14
2023-09-05,2965.0,2973.89990234375,2928.199951171875,2935.35009765625,2867.09228515625,306742,,,
2023-09-06,2955.0,2955.0,2916.85009765625,2938.0,2869.680419921875,275916,,,
2023-09-07,2940.0,2968.449951171875,2930.60009765625,2960.89990234375,2892.048095703125,242002,,,
2023-09-08,2969.800048828125,3027.0,2960.14990234375,3008.75,2938.785400390625,569352,,,
2023-09-11,3028.89990234375,3059.0,3019.050048828125,3054.35009765625,2983.3251953125,486566,,,
2023-09-12,3069.300048828125,3069.300048828125,3010.0,3020.050048828125,2949.82275390625,429664,,,
2023-09-13,3020.050048828125,3034.89990234375,2985.10009765625,2994.39990234375,2924.76904296875,290774,,,
2023-09-14,3006.800048828125,3028.949951171875,2976.0,2998.39990234375,2928.67578125,311245,,,
2023-09-15,3014.60009765625,3103.0,3004.949951171875,3064.85009765625,2993.5810546875,949607,,,
2023-09-18,3066.75,3128.0,3038.0,3114.64990234375,3042.22265625,897322,,,
2023-09-20,3114.60009765625,3132.85009765625,3048.25,3061.85009765625,2990.650634765625,575906,,,
2023-09-21,3057.0,3062.949951171875,2990.0,3000.949951171875,2931.166748046875,585566,,,
2023-09-22,3010.0,3040.0,2990.14990234375,3022.699951171875,2952.410888671875,323540,,,
2023-09-25,3015.199951171875,3022.699951171875,2968.39990234375,2974.699951171875,2905.527099609375,408884,,,54.07643650398218
2023-09-26,2975.0,3039.0,2970.050048828125,3034.35009765625,2963.790283203125,372568,,,59.12778411551631
2023-09-27,3034.0,3034.0,3000.0,3006.35009765625,2936.44140625,222370,,,56.020439586150424
2023-09-28,3006.5,3018.199951171875,2960.050048828125,2970.0,2900.9365234375,331995,,,50.78300537604592
2023-09-29,2985.050048828125,3070.0,2972.14990234375,3057.25,2986.15771484375,375842,,,53.908135522531346
2023-10-03,3058.0,3064.89990234375,2991.5,3015.60009765625,2945.476318359375,387906,,,46.85751507687921
2023-10-04,3015.949951171875,3020.0,2976.050048828125,2989.050048828125,2919.54345703125,307263,3011.1250122070314,,47.45400910955284
2023-10-05,3020.0,3048.85009765625,2993.39990234375,3016.64990234375,2946.501708984375,537209,3015.1900024414062,,51.821530904625455
2023-10-06,3040.0,3045.0,3022.5,3038.0,2967.355224609375,180660,3020.1900024414062,,53.15237155701913
2023-10-09,3021.10009765625,3049.949951171875,2923.949951171875,2955.10009765625,2886.383056640625,976306,3019.900012207031,,41.486305697260235
2023-10-10,2975.0,3003.10009765625,2966.0,2976.800048828125,2907.578369140625,467743,3018.3025146484374,,38.81905552481823
2023-10-11,3000.0,3111.0,2987.550048828125,3100.85009765625,3028.743896484375,1048795,3020.6275146484377,,52.83553794704666
2023-10-12,3116.949951171875,3132.10009765625,3064.949951171875,3088.25,3016.436767578125,927642,3024.0375122070313,,56.826714797308725
2023-10-13,3084.0,3119.0,3080.050048828125,3098.449951171875,3026.399658203125,374642,3029.2400146484374,,56.0324908989242
2023-10-16,3104.0,3174.300048828125,3099.85009765625,3161.0,3087.494873046875,966651,3037.37001953125,,64.50031182648993
2023-10-17,3182.10009765625,3187.550048828125,3166.5,3172.949951171875,3099.167236328125,416816,3042.775012207031,,61.65292289351207
2023-10-18,3170.0,3184.0,3149.0,3153.14990234375,3079.82763671875,344063,3044.7000122070312,,62.51490236040068
2023-10-19,3149.5,3275.0,3138.050048828125,3265.85009765625,3189.90673828125,1129769,3054.900012207031,,72.31651610992716
2023-10-20,3260.0,3265.0,3203.550048828125,3211.25,3136.576416015625,458086,3065.4150146484376,,62.21833959632743
2023-10-23,3205.550048828125,3232.75,3139.449951171875,3149.85009765625,3076.604248046875,313646,3071.7725219726562,,60.32771441321375
2023-10-25,3150.0,3171.0,3090.0,3140.85009765625,3067.813720703125,391029,3080.080029296875,,62.00189861371859
2023-10-26,3129.0,3130.050048828125,3085.0,3111.949951171875,3039.585693359375,461475,3083.9600219726562,,57.51932955185953
2023-10-27,3125.199951171875,3152.89990234375,3104.050048828125,3112.199951171875,3039.82958984375,314423,3089.2525146484377,,56.05614673297703
2023-10-30,3112.25,3128.550048828125,3055.0,3110.35009765625,3038.022705078125,265215,3096.27001953125,,64.60350996449617
