Date,Open,High,Low,Close,Adj Close,Volume,SMA20,SMA50,RSI14
2023-09-05,1258.75,1266.5999755859375,1248.6500244140625,1254.550048828125,1218.5931396484375,2199985,,,
2023-09-06,1254.550048828125,1259.5999755859375,1235.8499755859375,1248.949951171875,1213.153564453125,1753376,,,
2023-09-07,1248.949951171875,1274.8499755859375,1238.6500244140625,1269.25,1232.8717041015625,2554884,,,
2023-09-08,1272.0,1278.0,1259.050048828125,1262.949951171875,1226.7523193359375,1731105,,,
2023-09-11,1265.0,1275.0,1263.5,1268.8499755859375,1232.483154296875,1293853,,,
2023-09-12,1271.800048828125,1283.800048828125,1251.550048828125,1266.0,1229.7149658203125,2335224,,,
2023-09-13,1260.300048828125,1268.75,1253.9000244140625,1260.4000244140625,1224.275390625,1204376,,,
2023-09-14,1262.0,1289.3499755859375,1262.0,1279.8499755859375,1243.16796875,3288631,,,
2023-09-15,1278.199951171875,1303.699951171875,1274.0,1300.050048828125,1262.7890625,4316210,,,
2023-09-18,1301.0,1302.0,1283.0,1289.800048828125,1252.8328857421875,1967717,,,
2023-09-20,1282.0,1289.1500244140625,1269.050048828125,1274.3499755859375,1237.82568359375,2843560,,,
2023-09-21,1275.949951171875,1296.0,1265.9000244140625,1291.6500244140625,1254.6297607421875,2960250,,,
2023-09-22,1290.050048828125,1320.0,1284.0,1305.3499755859375,1267.9371337890625,3252940,,,
2023-09-25,1305.3499755859375,1314.4000244140625,1296.050048828125,1299.449951171875,1262.2060546875,2100302,,,65.08730307176867
2023-09-26,1300.0,1303.050048828125,1279.1500244140625,1282.300048828125,1245.5478515625,1141475,,,58.360942253711755
2023-09-27,1269.949951171875,1293.9000244140625,1264.0,1288.6500244140625,1251.7156982421875,1568115,,,61.907635212766195
2023-09-28,1274.050048828125,1274.050048828125,1222.0,1229.5,1194.260986328125,6570797,,,40.33082204878536
2023-09-29,1224.0,1231.6500244140625,1210.0,1222.800048828125,1187.753173828125,2861162,,,40.25250986579672
2023-10-03,1220.5999755859375,1230.699951171875,1212.550048828125,1216.199951171875,1181.3421630859375,1622290,,,37.261065038983936
2023-10-04,1210.0,1215.5,1186.050048828125,1205.0,1170.4632568359375,2340603,1265.7950012207032,,35.81395348837208
2023-10-05,1214.0,1223.949951171875,1199.5,1205.5999755859375,1171.0460205078125,2497613,1263.3474975585937,,36.952369326636905
2023-10-06,1207.0,1223.0,1205.0,1216.9000244140625,1182.022216796875,1446719,1261.7450012207032,,34.40675731574861
2023-10-09,1203.25,1227.75,1202.1500244140625,1212.6500244140625,1177.8939208984375,1451064,1258.9150024414062,,26.492734551935044
2023-10-10,1215.199951171875,1231.449951171875,1213.0,1227.75,1192.5611572265625,1503359,1257.1550048828126,,33.73524277113367
2023-10-11,1230.0999755859375,1238.9000244140625,1222.0,1231.5999755859375,1196.3009033203125,1622663,1255.2925048828124,,38.06865104565561
2023-10-12,1232.0,1232.0,1189.300048828125,1198.75,1164.392333984375,2452842,1251.9300048828125,,26.14275655948252
2023-10-13,1187.0,1202.949951171875,1180.0,1194.0999755859375,1159.8756103515625,3266079,1248.6150024414062,,20.037689598670212
2023-10-16,1195.300048828125,1198.25,1180.800048828125,1184.5999755859375,1150.6478271484375,2638043,1243.8525024414062,,19.656525847639372
2023-10-17,1190.0,1203.0,1188.449951171875,1197.5999755859375,1163.2752685546875,1163897,1238.729998779297,,27.120452616466366
2023-10-18,1200.0,1202.0,1178.050048828125,1187.0999755859375,1153.0762939453125,2337078,1233.5949951171874,,23.1703966107992
2023-10-19,1170.550048828125,1185.449951171875,1167.800048828125,1172.1500244140625,1138.5548095703125,3107691,1228.4849975585937,,30.230953276628043
2023-10-20,1170.0,1176.0,1148.4000244140625,1170.699951171875,1137.1463623046875,2962470,1222.4374938964843,,31.366209063237292
2023-10-23,1164.0999755859375,1170.949951171875,1151.550048828125,1155.949951171875,1122.819091796875,1203959,1214.9674926757812,,29.638384628458937
2023-10-25,1162.0,1165.9000244140625,1136.5,1142.1500244140625,1109.41455078125,1555285,1207.1024963378907,,29.126533987942963
2023-10-26,1100.050048828125,1120.0,1098.1500244140625,1115.449951171875,1083.479736328125,7099401,1198.759991455078,,24.483438450381
2023-10-27,1119.949951171875,1125.949951171875,1114.050048828125,1120.550048828125,1088.433837890625,1382498,1190.3549926757812,,21.736598948527103
2023-10-30,1120.550048828125,1138.9000244140625,1115.5,1126.9000244140625,1094.6016845703125,2255915,1185.2249938964844,,25.15213684888188
2023-10-31,1126.9000244140625,1137.1500244140625,1115.550048828125,1133.1500244140625,1100.672607421875,1194765,1180.7424926757812,,21.105701508764525
2023-11-01,1130.949951171875,1138.0,1119.949951171875,1125.0999755859375,1092.853271484375,1288497,1176.1874938964843,,18.284720939802455
2023-11-02,1125.0,1130.0,1113.800048828125,1115.5,1095.2095947265625,2493118,1171.7124938964844,,21.223672418129
2023-11-03,1124.0,1136.0,1116.0,1133.0999755859375,1112.489501953125,1108121,1168.0874938964844,,30.647220113705018
2023-11-06,1137.5,1144.800048828125,1134.3499755859375,1142.1500244140625,1121.3748779296875,572330,1164.3499938964844,,36.49382386159733
2023-11-07,1142.0,1150.300048828125,1136.550048828125,1149.0,1128.1002197265625,902481,1161.1674926757812,,33.90730586187634
2023-11-08,1151.75,1152.8499755859375,1137.050048828125,1139.1500244140625,1118.429443359375,806162,1156.7374938964845,,34.0539008888759
2023-11-09,1140.0,1141.0,1117.199951171875,1123.949951171875,1103.505859375,6042108,1151.3549926757812,,33.99734298870811
2023-11-10,1122.0,1139.75,1121.5,1138.1500244140625,1117.4476318359375,706806,1148.3249938964843,,40.03676676643015
2023-11-13,1140.5999755859375,1142.1500244140625,1128.0,1131.3499755859375,1110.771240234375,435537,1145.1874938964843,,42.084963618553715
2023-11-15,1145.0,1178.8499755859375,1143.5,1173.75,1152.400146484375,2816201,1144.6449951171876,,58.58693279710959
2023-11-16,1175.0,1214.949951171875,1167.4000244140625,1207.199951171875,1185.2415771484375,2294942,1145.1249938964843,,74.04977262633541
2023-11-17,1212.199951171875,1213.949951171875,1198.0,1202.75,1180.87255859375,1176628,1145.9074951171874,1205.8139965820312,71.62017594554678
2023-11-20,1204.9000244140625,1222.5,1202.75,1211.800048828125,1189.758056640625,1077366,1147.8899963378906,1204.9589965820312,72.01762166974058
2023-11-21,1219.949951171875,1221.1500244140625,1200.4000244140625,1204.5,1182.5908203125,1129326,1149.5799987792968,1204.0699975585937,68.40337753719882
2023-11-22,1205.0,1218.0,1204.0,1215.4000244140625,1193.29248046875,750622,1152.5525024414062,1202.992998046875,72.95372627481743
2023-11-23,1215.0,1220.9000244140625,1206.949951171875,1210.9000244140625,1188.8743896484375,651637,1155.9900024414062,1201.9519995117187,74.89559368726464
2023-11-24,1212.050048828125,1214.949951171875,1195.0999755859375,1197.8499755859375,1176.0616455078125,884921,1160.1100036621094,1200.5319995117188,67.30817925284342
2023-11-28,1195.0999755859375,1209.0,1186.0,1202.4000244140625,1180.5289306640625,910795,1164.2025024414063,1199.26,66.50230164525507
2023-11-29,1207.0,1234.5999755859375,1206.6500244140625,1221.699951171875,1199.4779052734375,1898448,1168.9424987792968,1198.4859985351563,68.64098978241464
2023-11-30,1222.0,1228.300048828125,1208.699951171875,1220.949951171875,1198.741455078125,2978406,1173.3324951171876,1197.307998046875,72.00102436477893
2023-12-01,1226.800048828125,1226.800048828125,1211.550048828125,1220.550048828125,1198.348876953125,1017856,1178.104998779297,1195.717998046875,78.22911821193848
2023-12-04,1238.0,1249.199951171875,1218.0,1223.9000244140625,1201.637939453125,1581599,1183.525,1194.3999975585937,76.75507020280811
2023-12-05,1224.0,1226.25,1208.8499755859375,1220.5999755859375,1198.3978271484375,1499843,1187.9,1193.3249975585939,78.4688995215311
2023-12-06,1223.0,1247.0,1218.6500244140625,1225.199951171875,1202.9141845703125,2637916,1192.0524963378907,1191.99599609375,71.62672227478814
2023-12-07,1226.0,1231.0,1220.0999755859375,1223.25,1200.999755859375,1076885,1195.7649963378906,1190.3539965820312,59.176705425815555
2023-12-08,1230.0,1237.949951171875,1217.25,1225.300048828125,1203.012451171875,2642571,1200.0724975585938,1188.8709985351563,63.256928795946784
2023-12-11,1231.0,1240.5,1225.300048828125,1233.300048828125,1210.866943359375,1558876,1205.5400024414062,1187.8909985351563,62.797619047619044
2023-12-12,1237.949951171875,1245.0,1218.6500244140625,1226.1500244140625,1203.846923828125,1114846,1209.9400024414062,1186.6409985351563,62.9099765758867
2023-12-13,1226.0,1233.949951171875,1197.050048828125,1216.0999755859375,1193.979736328125,3025706,1214.1775024414062,1186.372998046875,50.42165733245482
2023-12-14,1235.0,1269.800048828125,1230.1500244140625,1264.699951171875,1241.6956787109375,5287733,1218.725,1187.21099609375,71.16441270338252
2023-12-15,1270.0,1324.800048828125,1262.5,1306.0999755859375,1282.3426513671875,5900381,1223.6700012207032,1189.0089965820312,84.81828047675363
2023-12-18,1305.0,1333.050048828125,1286.449951171875,1291.75,1268.2537841796875,2671348,1228.1200012207032,1190.7439965820313,77.03480834762105
2023-12-19,1300.0,1300.949951171875,1269.199951171875,1281.449951171875,1258.1409912109375,1717860,1231.6024963378907,1192.26099609375,69.12
2023-12-20,1291.0,1314.0,1238.199951171875,1248.5999755859375,1225.8885498046875,2860865,1233.8074951171875,1192.8949951171876,57.34006583437192
2023-12-21,1232.0,1258.550048828125,1226.0,1250.0999755859375,1227.361328125,3337533,1235.5424926757812,1193.643994140625,57.79886918281545
2023-12-22,1260.0,1280.9000244140625,1242.5,1275.1500244140625,1251.9556884765625,2297352,1238.7549926757813,1194.5919946289061,62.135913910860694
2023-12-26,1275.0,1288.75,1260.550048828125,1282.0,1258.6810302734375,1720830,1242.9624938964844,1195.5999951171875,64.29902269870249
2023-12-27,1287.9000244140625,1291.5,1267.25,1280.1500244140625,1256.86474609375,1584695,1246.8499938964844,1197.2279956054688,62.96297576160733
2023-12-28,1285.0,1289.0,1270.550048828125,1285.949951171875,1262.5592041015625,2284964,1250.0624938964843,1199.0649951171874,64.5273255294332
2023-12-29,1285.949951171875,1291.949951171875,1268.0999755859375,1272.6500244140625,1249.501220703125,1187193,1252.6474975585938,1200.82599609375,60.42721666156809
2024-01-01,1273.0,1303.800048828125,1265.25,1297.1500244140625,1273.5555419921875,1776828,1256.4774963378907,1202.8169970703125,63.108190266349425
2024-01-02,1298.0,1299.0999755859375,1272.8499755859375,1278.0999755859375,1254.8519287109375,1615064,1259.1874938964843,1204.6369970703124,60.168322783691075
2024-01-03,1265.0,1274.0,1240.0,1244.199951171875,1221.568603515625,2231707,1260.3674926757812,1206.0779956054687,55.03043017449547
2024-01-04,1250.0999755859375,1254.699951171875,1231.699951171875,1247.5,1224.80859375,3355191,1261.4824951171875,1207.6139965820312,46.32479675814636
2024-01-05,1254.9000244140625,1271.8499755859375,1245.550048828125,1248.300048828125,1225.5941162109375,1756868,1262.7349975585937,1209.4609985351562,35.05689776076116
2024-01-08,1250.199951171875,1254.25,1221.4000244140625,1228.949951171875,1206.595947265625,1320667,1262.9174926757812,1211.1969970703126,34.17338647653901
2024-01-09,1240.550048828125,1251.199951171875,1232.5999755859375,1235.6500244140625,1213.1741943359375,994439,1263.0349914550782,1213.6009985351564,38.24438229530838
2024-01-10,1236.5,1246.449951171875,1228.300048828125,1240.9000244140625,1218.3287353515625,808638,1263.7724914550781,1216.007998046875,47.69738571253351
2024-01-11,1240.9000244140625,1261.800048828125,1240.9000244140625,1249.4000244140625,1226.674072265625,930492,1265.4374938964843,1218.457998046875,49.79909575571389
2024-01-12,1271.800048828125,1311.75,1267.0,1308.050048828125,1284.25732421875,5023455,1267.604998779297,1221.9559985351561,57.91626500397404
2024-01-15,1335.0,1401.5,1333.8499755859375,1337.6500244140625,1313.31884765625,6012767,1269.1825012207032,1226.2069995117188,62.068961865696814
2024-01-16,1330.0999755859375,1332.199951171875,1310.5,1320.4000244140625,1296.382568359375,1883106,1270.6150024414062,1230.305,58.1825509324884
2024-01-17,1306.0,1334.5,1305.25,1326.75,1302.6170654296875,2313059,1272.8800048828125,1234.1780004882812,58.275863776599174
2024-01-18,1326.699951171875,1369.5,1306.0,1355.1500244140625,1330.50048828125,4533782,1278.2075073242188,1238.4380004882812,65.76832802153959
2024-01-19,1373.9000244140625,1397.8499755859375,1355.0,1389.9000244140625,1364.618408203125,4463826,1285.197509765625,1243.2560009765625,67.05901846342027
2024-01-23,1396.5,1416.300048828125,1356.75,1366.6500244140625,1341.7913818359375,2683661,1289.772509765625,1247.8060009765625,66.03875291632986
2024-01-24,1372.949951171875,1410.5,1365.550048828125,1407.949951171875,1382.340087890625,2008135,1296.0700073242188,1253.4860009765625,78.88514502864743
2024-01-25,1348.0,1356.3499755859375,1312.050048828125,1322.050048828125,1298.002685546875,8424862,1298.1650085449219,1257.1640014648438,60.18304041575598
2024-01-29,1338.0,1338.0,1311.0,1314.3499755859375,1290.442626953125,2495791,1299.585009765625,1260.8240014648438,58.85506284844202
2024-01-30,1323.949951171875,1340.949951171875,1315.0,1317.8499755859375,1293.87890625,2293154,1301.8450073242188,1263.7060009765626,62.44749796862817
2024-01-31,1318.0999755859375,1336.0,1312.300048828125,1333.6500244140625,1309.3916015625,1798462,1303.6700073242187,1266.2350024414063,63.38066808670927
2024-02-01,1330.0,1336.3499755859375,1309.75,1312.5,1288.6263427734375,2286420,1305.3900085449218,1268.4300024414063,59.36927246280785
2024-02-02,1323.5,1354.0,1323.050048828125,1338.0999755859375,1313.7606201171875,1838847,1310.085009765625,1270.9560009765626,61.10971468201474
2024-02-05,1345.800048828125,1353.0999755859375,1328.0,1332.75,1308.5079345703125,953919,1314.347509765625,1273.5210009765624,53.57039001811116
2024-02-06,1330.0,1362.4000244140625,1328.0999755859375,1351.050048828125,1326.47509765625,2713529,1319.485009765625,1276.2340014648437,52.00239470887542
2024-02-07,1351.5,1358.699951171875,1314.050048828125,1318.0,1294.0262451171875,2004588,1323.9375122070312,1278.3760009765624,49.657530786695034
2024-02-08,1326.0,1329.6500244140625,1302.0,1309.25,1285.4354248046875,2308756,1327.6175109863282,1280.6040014648438,47.519841613099445
2024-02-09,1317.0,1321.449951171875,1305.949951171875,1311.050048828125,1287.2027587890625,1085349,1331.1250122070312,1282.777001953125,43.24034860758669
2024-02-12,1318.4000244140625,1331.0,1311.0999755859375,1318.800048828125,1294.811767578125,1149683,1334.5950134277343,1284.71900390625,38.11832249646784
2024-02-13,1321.949951171875,1334.800048828125,1300.0,1328.449951171875,1304.2861328125,1127361,1335.615008544922,1286.86900390625,43.31231153577374
2024-02-14,1310.0,1319.949951171875,1282.6500244140625,1292.9000244140625,1269.3828125,3426103,1333.377508544922,1288.3160034179687,29.444356477622335
2024-02-15,1304.699951171875,1308.0,1291.550048828125,1300.3499755859375,1276.697265625,1703763,1332.3750061035157,1289.8450024414062,44.61269349263487
