Ticker,Date,Open,High,Low,Close,Adj Close,Volume
ADANIPORTS.NS,2024-04-04,1408.5999755859375,1408.5999755859375,1362.25,1366.8499755859375,1361.0106201171875,4197697.0
ADANIPORTS.NS,2024-04-05,1367.0,1381.9000244140625,1357.3499755859375,1375.550048828125,1369.6734619140625,1853120.0
ADANIPORTS.NS,2024-04-08,1381.949951171875,1381.949951171875,1337.0,1348.6500244140625,1342.888427734375,14038860.0
ADANIPORTS.NS,2024-04-09,1356.1500244140625,1364.9000244140625,1346.0999755859375,1356.5,1350.704833984375,1935801.0
ADANIPORTS.NS,2024-04-10,1359.0,1359.9000244140625,1348.199951171875,1352.300048828125,1346.5228271484375,3984001.0
ADANIPORTS.NS,2024-04-12,1350.0,1358.4000244140625,1341.0,1344.199951171875,1338.457275390625,2183230.0
ADANIPORTS.NS,2024-04-15,1320.0,1335.0,1308.5999755859375,1315.550048828125,1309.9298095703125,3372368.0
ADANIPORTS.NS,2024-04-16,1302.0,1322.0,1294.4000244140625,1304.3499755859375,1298.777587890625,2696593.0
ADANIPORTS.NS,2024-04-18,1315.949951171875,1336.5,1291.0,1295.550048828125,1290.0152587890625,6219274.0
ADANIPORTS.NS,2024-04-19,1280.0,1316.0,1270.0,1310.0,1304.4034423828125,3899281.0
ADANIPORTS.NS,2024-04-22,1321.0999755859375,1331.0,1315.0,1321.0999755859375,1315.4560546875,8903130.0
ADANIPORTS.NS,2024-04-23,1321.0999755859375,1338.550048828125,1318.9000244140625,1322.0999755859375,1316.4517822265625,3847872.0
ADANIPORTS.NS,2024-04-24,1331.0,1332.9000244140625,1318.050048828125,1320.5,1314.858642578125,2553035.0
ADANIPORTS.NS,2024-04-25,1320.5,1336.949951171875,1316.800048828125,1330.550048828125,1324.86572265625,6097087.0
ADANIPORTS.NS,2024-04-26,1340.0,1341.5999755859375,1321.0999755859375,1324.5999755859375,1318.9410400390625,2565490.0
ADANIPORTS.NS,2024-04-29,1334.300048828125,1335.75,1307.0,1317.25,1311.6224365234375,2191564.0
ADANIPORTS.NS,2024-04-30,1323.550048828125,1334.6500244140625,1316.25,1324.9000244140625,1319.2398681640625,2321071.0
ADANIPORTS.NS,2024-05-02,1333.949951171875,1348.699951171875,1306.550048828125,1338.800048828125,1333.0804443359375,7991511.0
ADANIPORTS.NS,2024-05-03,1353.0,1354.0,1310.449951171875,1320.300048828125,1314.6595458984375,3528822.0
ADANIPORTS.NS,2024-05-06,1322.5,1322.5,1257.0,1289.949951171875,1284.4390869140625,4000668.0
ADANIPORTS.NS,2024-05-07,1291.0999755859375,1301.1500244140625,1265.0,1287.6500244140625,1282.14892578125,3474340.0
ADANIPORTS.NS,2024-05-08,1293.3499755859375,1293.699951171875,1269.050048828125,1277.25,1271.7933349609375,1627418.0
ADANIPORTS.NS,2024-05-09,1279.0,1285.800048828125,1240.0,1244.550048828125,1239.233154296875,2591646.0
ADANIPORTS.NS,2024-05-10,1250.0,1278.699951171875,1245.75,1266.75,1261.3382568359375,2022402.0
ADANIPORTS.NS,2024-05-13,1267.0,1313.0,1261.6500244140625,1306.4000244140625,1300.81884765625,2495810.0
ADANIPORTS.NS,2024-05-14,1306.4000244140625,1339.9000244140625,1285.25,1331.25,1325.562744140625,2989543.0
ADANIPORTS.NS,2024-05-15,1337.8499755859375,1353.949951171875,1333.0,1337.8499755859375,1332.134521484375,2189768.0
ADANIPORTS.NS,2024-05-16,1352.199951171875,1366.75,1310.5,1345.050048828125,1339.3038330078125,4822618.0
ADANIPORTS.NS,2024-05-17,1330.0,1343.300048828125,1321.1500244140625,1335.699951171875,1329.99365234375,1945123.0
ADANIPORTS.NS,2024-05-21,1344.0,1398.800048828125,1333.0,1385.5,1379.5809326171875,4200578.0
ADANIPORTS.NS,2024-05-22,1394.3499755859375,1394.3499755859375,1364.199951171875,1378.199951171875,1372.31201171875,1878562.0
ADANIPORTS.NS,2024-05-23,1384.0,1448.800048828125,1369.9000244140625,1443.3499755859375,1437.1837158203125,7821034.0
ADANIPORTS.NS,2024-05-24,1435.0,1444.949951171875,1382.1500244140625,1416.0999755859375,1410.0501708984375,19100263.0
ADANIPORTS.NS,2024-05-27,1445.0,1457.050048828125,1423.5999755859375,1431.6500244140625,1425.5338134765625,5517078.0
ADANIPORTS.NS,2024-05-28,1438.0,1438.0,1398.0,1400.5,1394.516845703125,4070886.0
ADANIPORTS.NS,2024-05-29,1406.0,1427.8499755859375,1382.9000244140625,1410.0,1403.9761962890625,3214475.0
ADANIPORTS.NS,2024-05-30,1410.0,1413.6500244140625,1373.6500244140625,1383.5,1377.5894775390625,3477661.0
ADANIPORTS.NS,2024-05-31,1391.0,1451.0,1391.0,1437.4000244140625,1431.25927734375,8238969.0
ADANIPORTS.NS,2024-06-03,1549.0,1621.4000244140625,1535.0,1583.949951171875,1577.18310546875,23398347.0
ADANIPORTS.NS,2024-06-04,1558.0,1558.0,1188.0,1248.949951171875,1243.6142578125,52109624.0
ADANIPORTS.NS,2024-06-05,1281.0,1368.0,1160.5999755859375,1354.5999755859375,1348.8128662109375,20879925.0
ADANIPORTS.NS,2024-06-06,1384.0,1404.0,1344.800048828125,1352.949951171875,1347.169921875,12153840.0
ADANIPORTS.NS,2024-06-07,1357.699951171875,1385.0,1355.050048828125,1378.8499755859375,1372.9593505859375,5884018.0
ADANIPORTS.NS,2024-06-10,1404.0,1415.3499755859375,1381.25,1384.050048828125,1378.13720703125,4843234.0
ADANIPORTS.NS,2024-06-11,1391.0,1418.800048828125,1384.050048828125,1403.449951171875,1397.4542236328125,4122878.0
ADANIPORTS.NS,2024-06-12,1411.75,1414.449951171875,1390.5999755859375,1393.949951171875,1387.9947509765625,3258265.0
ADANIPORTS.NS,2024-06-13,1403.5999755859375,1411.0,1388.050048828125,1404.449951171875,1398.449951171875,2839159.0
ADANIPORTS.NS,2024-06-14,1409.0,1442.0,1395.449951171875,1430.699951171875,1430.699951171875,5651491.0
ADANIPORTS.NS,2024-06-18,1447.0,1458.5999755859375,1434.050048828125,1445.0,1445.0,5651898.0
ADANIPORTS.NS,2024-06-19,1446.0,1452.0,1420.449951171875,1448.4000244140625,1448.4000244140625,4484742.0
ADANIPORTS.NS,2024-06-20,1459.300048828125,1476.800048828125,1444.0999755859375,1469.4000244140625,1469.4000244140625,4905603.0
ADANIPORTS.NS,2024-06-21,1479.949951171875,1498.9000244140625,1470.0,1485.5,1485.5,25891893.0
ADANIPORTS.NS,2024-06-24,1474.8499755859375,1479.6500244140625,1450.199951171875,1460.25,1460.25,3009931.0
ADANIPORTS.NS,2024-06-25,1466.1500244140625,1468.9000244140625,1437.0,1456.1500244140625,1456.1500244140625,3343186.0
ADANIPORTS.NS,2024-06-26,1458.9000244140625,1474.5,1451.050048828125,1467.800048828125,1467.800048828125,3217949.0
ADANIPORTS.NS,2024-06-27,1475.5999755859375,1494.0,1459.0,1485.5,1485.5,7803408.0
ADANIPORTS.NS,2024-06-28,1480.0,1494.0,1445.0,1478.0999755859375,1478.0999755859375,11534763.0
ADANIPORTS.NS,2024-07-01,1483.0,1491.4000244140625,1471.5999755859375,1474.5,1474.5,3372730.0
ADANIPORTS.NS,2024-07-02,1479.5,1489.5999755859375,1455.050048828125,1474.8499755859375,1474.8499755859375,5368562.0
ADANIPORTS.NS,2024-07-03,1479.800048828125,1514.0,1470.800048828125,1510.6500244140625,1510.6500244140625,4435563.0
ADANIPORTS.NS,2024-07-04,1514.6500244140625,1520.0,1494.3499755859375,1503.6500244140625,1503.6500244140625,2980840.0
ADANIPORTS.NS,2024-07-05,1508.0,1509.5,1493.9000244140625,1500.449951171875,1500.449951171875,2111633.0
ADANIPORTS.NS,2024-07-08,1496.0,1501.050048828125,1469.0,1475.300048828125,1475.300048828125,2177821.0
ADANIPORTS.NS,2024-07-09,1480.0,1503.949951171875,1475.0,1478.0,1478.0,2256634.0
ADANIPORTS.NS,2024-07-10,1492.0,1494.449951171875,1460.0,1487.800048828125,1487.800048828125,2082079.0
ADANIPORTS.NS,2024-07-11,1495.0,1498.5,1477.9000244140625,1483.8499755859375,1483.8499755859375,1765496.0
ADANIPORTS.NS,2024-07-12,1490.0,1497.0,1481.1500244140625,1486.699951171875,1486.699951171875,2018935.0
ADANIPORTS.NS,2024-07-15,1494.0,1505.0,1485.300048828125,1495.050048828125,1495.050048828125,1913095.0
ADANIPORTS.NS,2024-07-16,1496.0,1510.5999755859375,1493.25,1499.050048828125,1499.050048828125,2170314.0
ADANIPORTS.NS,2024-07-18,1490.0,1504.25,1472.199951171875,1493.9000244140625,1493.9000244140625,3263419.0
ADANIPORTS.NS,2024-07-19,1492.550048828125,1502.199951171875,1465.5,1469.300048828125,1469.300048828125,2568243.0
ADANIPORTS.NS,2024-07-22,1470.0,1475.0,1442.550048828125,1467.3499755859375,1467.3499755859375,1721261.0
ADANIPORTS.NS,2024-07-23,1468.0,1517.0,1419.0,1507.3499755859375,1507.3499755859375,5987213.0
ADANIPORTS.NS,2024-07-24,1508.0,1513.550048828125,1480.0,1484.800048828125,1484.800048828125,2201442.0
ADANIPORTS.NS,2024-07-25,1471.0,1499.449951171875,1466.8499755859375,1487.0,1487.0,2211808.0
ADANIPORTS.NS,2024-07-26,1495.9000244140625,1547.9000244140625,1490.0,1542.75,1542.75,4500728.0
ADANIPORTS.NS,2024-07-29,1547.9000244140625,1559.0,1540.0,1548.699951171875,1548.699951171875,1928637.0
ADANIPORTS.NS,2024-07-30,1554.5999755859375,1556.9000244140625,1536.0,1546.25,1546.25,2800881.0
ADANIPORTS.NS,2024-07-31,1557.0,1577.9000244140625,1547.0,1569.9000244140625,1569.9000244140625,2622023.0
ADANIPORTS.NS,2024-08-01,1580.949951171875,1604.949951171875,1568.5,1590.1500244140625,1590.1500244140625,7160588.0
ADANIPORTS.NS,2024-08-02,1579.949951171875,1599.699951171875,1550.199951171875,1588.0,1588.0,4313297.0
ADANIPORTS.NS,2024-08-05,1540.0,1563.449951171875,1471.550048828125,1493.8499755859375,1493.8499755859375,7147230.0
ADANIPORTS.NS,2024-08-06,1524.9000244140625,1539.75,1488.0999755859375,1494.0999755859375,1494.0999755859375,3159971.0
ADANIPORTS.NS,2024-08-07,1520.0,1547.8499755859375,1514.199951171875,1543.800048828125,1543.800048828125,2258441.0
ADANIPORTS.NS,2024-08-08,1538.0,1556.0,1513.800048828125,1519.0,1519.0,2468123.0
ADANIPORTS.NS,2024-08-09,1541.5,1543.5,1519.0,1533.800048828125,1533.800048828125,1503033.0
ADANIPORTS.NS,2024-08-12,1500.0,1524.25,1457.3499755859375,1501.4000244140625,1501.4000244140625,9230512.0
ADANIPORTS.NS,2024-08-13,1505.8499755859375,1517.449951171875,1479.5,1483.449951171875,1483.449951171875,2485446.0
ADANIPORTS.NS,2024-08-14,1488.0,1488.0,1452.0,1461.949951171875,1461.949951171875,2648057.0
ADANIPORTS.NS,2024-08-16,1471.199951171875,1497.199951171875,1457.050048828125,1493.449951171875,1493.449951171875,1985315.0
ADANIPORTS.NS,2024-08-19,1500.949951171875,1507.0,1490.0,1496.449951171875,1496.449951171875,1343387.0
ADANIPORTS.NS,2024-08-20,1504.949951171875,1510.0,1486.300048828125,1492.550048828125,1492.550048828125,990643.0
ADANIPORTS.NS,2024-08-21,1499.0999755859375,1517.0,1492.550048828125,1503.5,1503.5,1551436.0
ADANIPORTS.NS,2024-08-22,1507.0,1509.5,1490.4000244140625,1492.300048828125,1492.300048828125,1442064.0
ADANIPORTS.NS,2024-08-23,1493.0,1503.0,1486.0999755859375,1491.300048828125,1491.300048828125,1181075.0
ADANIPORTS.NS,2024-08-26,1495.5,1497.0,1480.0,1482.550048828125,1482.550048828125,1087057.0
ADANIPORTS.NS,2024-08-27,1484.9000244140625,1496.9000244140625,1475.5999755859375,1478.3499755859375,1478.3499755859375,910064.0
ADANIPORTS.NS,2024-08-28,1479.4000244140625,1486.4000244140625,1467.0,1469.800048828125,1469.800048828125,1225101.0
ADANIPORTS.NS,2024-08-29,1472.050048828125,1483.0,1452.5999755859375,1476.050048828125,1476.050048828125,3359850.0
ADANIPORTS.NS,2024-08-30,1480.949951171875,1487.0,1466.0,1481.9000244140625,1481.9000244140625,1996592.0
ADANIPORTS.NS,2024-09-02,1490.0,1499.5,1478.800048828125,1494.5,1494.5,2054244.0
ADANIPORTS.NS,2024-09-03,1494.5,1498.0999755859375,1476.5999755859375,1479.550048828125,1479.550048828125,882478.0
ADANIPORTS.NS,2024-09-05,1476.75,1476.800048828125,1463.0,1465.550048828125,1465.550048828125,959712.0
ASIANPAINT.NS,2024-03-05,2834.0,2834.85009765625,2805.0,2820.39990234375,2793.37255859375,736381.0
ASIANPAINT.NS,2024-03-06,2827.949951171875,2839.0,2777.75,2827.300048828125,2800.20654296875,1723066.0
ASIANPAINT.NS,2024-03-07,2825.0,2894.0,2825.0,2870.550048828125,2843.0419921875,1564364.0
ASIANPAINT.NS,2024-03-11,2895.550048828125,2896.550048828125,2853.10009765625,2876.85009765625,2849.28173828125,866546.0
ASIANPAINT.NS,2024-03-12,2880.0,2899.89990234375,2865.449951171875,2876.14990234375,2848.58837890625,663186.0
ASIANPAINT.NS,2024-03-13,2878.60009765625,2887.25,2835.0,2860.14990234375,2832.74169921875,955841.0
ASIANPAINT.NS,2024-03-14,2860.0,2898.050048828125,2841.0,2892.25,2864.5341796875,1381741.0
ASIANPAINT.NS,2024-03-15,2895.0,2896.949951171875,2850.0,2867.550048828125,2840.07080078125,1356226.0
ASIANPAINT.NS,2024-03-18,2866.0,2866.0,2817.25,2846.5,2819.222412109375,940424.0
ASIANPAINT.NS,2024-03-19,2840.0,2840.0,2801.0,2815.10009765625,2788.12353515625,1199135.0
ASIANPAINT.NS,2024-03-20,2815.10009765625,2837.050048828125,2797.550048828125,2824.89990234375,2797.829345703125,818910.0
ASIANPAINT.NS,2024-03-21,2845.0,2845.39990234375,2806.0,2821.14990234375,2794.115234375,1167680.0
ASIANPAINT.NS,2024-03-22,2821.14990234375,2855.14990234375,2808.0,2841.5,2814.2705078125,1652689.0
ASIANPAINT.NS,2024-03-26,2820.0,2844.14990234375,2810.0,2814.64990234375,2787.677734375,1372390.0
ASIANPAINT.NS,2024-03-27,2817.949951171875,2842.85009765625,2817.699951171875,2830.5,2803.375732421875,1156231.0
ASIANPAINT.NS,2024-03-28,2835.050048828125,2868.0,2819.0,2846.75,2819.47021484375,1864623.0
ASIANPAINT.NS,2024-04-01,2860.949951171875,2886.449951171875,2852.35009765625,2871.0,2843.48779296875,558086.0
ASIANPAINT.NS,2024-04-02,2874.050048828125,2892.39990234375,2856.0,2874.199951171875,2846.656982421875,562473.0
ASIANPAINT.NS,2024-04-03,2845.0,2884.550048828125,2845.0,2869.35009765625,2841.853759765625,816676.0
ASIANPAINT.NS,2024-04-04,2870.0,2943.25,2851.25,2918.300048828125,2890.33447265625,1831347.0
ASIANPAINT.NS,2024-04-05,2924.0,2927.75,2880.0,2883.449951171875,2855.818359375,1155672.0
ASIANPAINT.NS,2024-04-08,2908.0,2908.949951171875,2873.800048828125,2892.0,2864.286376953125,570695.0
ASIANPAINT.NS,2024-04-09,2893.0,2916.449951171875,2845.0,2857.14990234375,2829.770263671875,1017670.0
ASIANPAINT.NS,2024-04-10,2883.300048828125,2899.10009765625,2858.0,2896.75,2868.990966796875,740495.0
ASIANPAINT.NS,2024-04-12,2890.0,2893.0,2845.0,2854.5,2827.145751953125,1766311.0
ASIANPAINT.NS,2024-04-15,2830.199951171875,2853.5,2812.35009765625,2844.39990234375,2817.142578125,884519.0
ASIANPAINT.NS,2024-04-16,2827.64990234375,2841.449951171875,2820.0,2830.0,2802.880615234375,911249.0
ASIANPAINT.NS,2024-04-18,2855.0,2859.199951171875,2800.10009765625,2807.699951171875,2780.794189453125,1732434.0
ASIANPAINT.NS,2024-04-19,2790.0,2822.10009765625,2766.14990234375,2808.550048828125,2781.63623046875,1337807.0
ASIANPAINT.NS,2024-04-22,2846.60009765625,2846.60009765625,2814.050048828125,2841.85009765625,2814.6171875,676040.0
ASIANPAINT.NS,2024-04-23,2852.0,2877.949951171875,2844.0,2874.89990234375,2847.350341796875,929062.0
ASIANPAINT.NS,2024-04-24,2882.949951171875,2883.10009765625,2860.0,2867.75,2840.268798828125,718441.0
ASIANPAINT.NS,2024-04-25,2865.0,2869.89990234375,2829.050048828125,2861.449951171875,2834.029296875,1594152.0
ASIANPAINT.NS,2024-04-26,2870.0,2878.199951171875,2837.050048828125,2844.14990234375,2816.89501953125,625507.0
ASIANPAINT.NS,2024-04-29,2844.14990234375,2873.949951171875,2839.0,2868.199951171875,2840.714599609375,566219.0
ASIANPAINT.NS,2024-04-30,2855.0,2912.0,2855.0,2875.89990234375,2848.340576171875,1290649.0
ASIANPAINT.NS,2024-05-02,2875.10009765625,2988.0,2875.10009765625,2975.39990234375,2946.88720703125,2493406.0
ASIANPAINT.NS,2024-05-03,2983.050048828125,2997.0,2909.25,2929.75,2901.6748046875,1594445.0
ASIANPAINT.NS,2024-05-06,2950.0,2959.0,2911.199951171875,2932.14990234375,2904.0517578125,768806.0
ASIANPAINT.NS,2024-05-07,2947.0,2967.949951171875,2904.0,2913.0,2885.085205078125,629534.0
ASIANPAINT.NS,2024-05-08,2900.0,2905.0,2821.0,2843.300048828125,2816.05322265625,1652877.0
ASIANPAINT.NS,2024-05-09,2828.0,2853.949951171875,2703.800048828125,2710.10009765625,2684.129638671875,3547959.0
ASIANPAINT.NS,2024-05-10,2699.0,2792.60009765625,2670.10009765625,2771.25,2744.693603515625,2478584.0
ASIANPAINT.NS,2024-05-13,2771.25,2895.0,2754.10009765625,2879.25,2851.65869140625,2748823.0
ASIANPAINT.NS,2024-05-14,2879.0,2888.0,2842.0,2866.14990234375,2838.68408203125,999330.0
ASIANPAINT.NS,2024-05-15,2866.14990234375,2874.25,2806.14990234375,2813.699951171875,2786.73681640625,1230520.0
ASIANPAINT.NS,2024-05-16,2821.050048828125,2837.60009765625,2786.550048828125,2814.050048828125,2787.08349609375,1534319.0
ASIANPAINT.NS,2024-05-17,2814.60009765625,2838.199951171875,2786.10009765625,2809.89990234375,2782.97314453125,1325150.0
ASIANPAINT.NS,2024-05-21,2815.0,2866.949951171875,2801.0,2851.800048828125,2824.4716796875,921822.0
ASIANPAINT.NS,2024-05-22,2851.800048828125,2895.0,2836.60009765625,2885.75,2858.096435546875,933846.0
ASIANPAINT.NS,2024-05-23,2885.0,2921.25,2877.300048828125,2903.75,2875.923828125,1181894.0
ASIANPAINT.NS,2024-05-24,2910.199951171875,2910.199951171875,2867.0,2874.75,2847.201904296875,755822.0
ASIANPAINT.NS,2024-05-27,2887.89990234375,2898.300048828125,2855.550048828125,2872.300048828125,2844.775390625,817091.0
ASIANPAINT.NS,2024-05-28,2875.85009765625,2921.0,2864.0,2911.199951171875,2883.302490234375,1084544.0
ASIANPAINT.NS,2024-05-29,2896.0,2921.699951171875,2881.10009765625,2900.14990234375,2872.3583984375,1758297.0
ASIANPAINT.NS,2024-05-30,2875.25,2910.85009765625,2875.0,2883.699951171875,2856.06591796875,1344426.0
ASIANPAINT.NS,2024-05-31,2883.699951171875,2906.0,2855.60009765625,2881.199951171875,2853.58984375,2520363.0
ASIANPAINT.NS,2024-06-03,2950.0,2950.0,2860.050048828125,2866.449951171875,2838.981201171875,952701.0
ASIANPAINT.NS,2024-06-04,2880.0,2897.0,2775.75,2857.64990234375,2830.265625,2683847.0
ASIANPAINT.NS,2024-06-05,2864.5,3027.300048828125,2864.5,2961.75,2933.3681640625,2410576.0
ASIANPAINT.NS,2024-06-06,2960.0,2961.75,2882.25,2904.800048828125,2876.9638671875,1689408.0
ASIANPAINT.NS,2024-06-07,2904.800048828125,2943.10009765625,2888.85009765625,2927.699951171875,2899.644287109375,1600180.0
ASIANPAINT.NS,2024-06-10,2928.0,2951.89990234375,2915.0,2937.550048828125,2909.400146484375,876867.0
ASIANPAINT.NS,2024-06-11,2915.0,2920.35009765625,2895.0,2902.449951171875,2902.449951171875,855430.0
ASIANPAINT.NS,2024-06-12,2909.0,2918.0,2865.64990234375,2905.800048828125,2905.800048828125,1701770.0
ASIANPAINT.NS,2024-06-13,2929.0,2929.0,2905.0,2910.0,2910.0,726380.0
ASIANPAINT.NS,2024-06-14,2910.0,2931.35009765625,2905.10009765625,2921.60009765625,2921.60009765625,982815.0
ASIANPAINT.NS,2024-06-18,2921.60009765625,2928.0,2905.0,2918.5,2918.5,741098.0
ASIANPAINT.NS,2024-06-19,2918.0,2920.0,2882.64990234375,2891.699951171875,2891.699951171875,1018294.0
ASIANPAINT.NS,2024-06-20,2885.0,2924.5,2872.39990234375,2915.5,2915.5,1129752.0
ASIANPAINT.NS,2024-06-21,2925.0,2928.0,2880.10009765625,2890.85009765625,2890.85009765625,1722379.0
ASIANPAINT.NS,2024-06-24,2883.0,2899.949951171875,2871.39990234375,2896.050048828125,2896.050048828125,892125.0
ASIANPAINT.NS,2024-06-25,2876.0,2894.949951171875,2856.0,2858.449951171875,2858.449951171875,1217792.0
ASIANPAINT.NS,2024-06-26,2860.199951171875,2873.85009765625,2844.050048828125,2863.35009765625,2863.35009765625,960622.0
ASIANPAINT.NS,2024-06-27,2860.75,2903.0,2845.0,2880.85009765625,2880.85009765625,1628022.0
ASIANPAINT.NS,2024-06-28,2865.0,2932.0,2862.199951171875,2917.050048828125,2917.050048828125,1206712.0
ASIANPAINT.NS,2024-07-01,2889.300048828125,2939.0,2888.0,2927.800048828125,2927.800048828125,1104110.0
ASIANPAINT.NS,2024-07-02,2927.800048828125,2936.0,2912.0,2925.60009765625,2925.60009765625,1064295.0
ASIANPAINT.NS,2024-07-03,2929.699951171875,2948.949951171875,2916.0,2925.550048828125,2925.550048828125,925189.0
ASIANPAINT.NS,2024-07-04,2940.0,2968.449951171875,2923.0,2934.89990234375,2934.89990234375,968666.0
ASIANPAINT.NS,2024-07-05,2937.14990234375,2946.89990234375,2913.10009765625,2935.89990234375,2935.89990234375,817429.0
ASIANPAINT.NS,2024-07-08,2935.89990234375,2935.89990234375,2890.699951171875,2898.14990234375,2898.14990234375,828260.0
ASIANPAINT.NS,2024-07-09,2908.949951171875,2913.199951171875,2890.0,2905.0,2905.0,685431.0
ASIANPAINT.NS,2024-07-10,2900.050048828125,3014.5,2894.35009765625,2996.449951171875,2996.449951171875,2299950.0
ASIANPAINT.NS,2024-07-11,2999.0,3030.0,2973.0,3022.050048828125,3022.050048828125,1968980.0
ASIANPAINT.NS,2024-07-12,3025.0,3052.0,2970.89990234375,2999.14990234375,2999.14990234375,1879930.0
ASIANPAINT.NS,2024-07-15,2999.0,2999.0,2932.550048828125,2956.5,2956.5,2425341.0
ASIANPAINT.NS,2024-07-16,2959.0,3015.949951171875,2941.5,2974.449951171875,2974.449951171875,2085611.0
ASIANPAINT.NS,2024-07-18,2875.0,2957.89990234375,2842.0,2931.550048828125,2931.550048828125,5384611.0
ASIANPAINT.NS,2024-07-19,2925.0,2980.0,2917.25,2946.050048828125,2946.050048828125,2164746.0
ASIANPAINT.NS,2024-07-22,2937.0,2973.35009765625,2917.14990234375,2934.300048828125,2934.300048828125,1616347.0
ASIANPAINT.NS,2024-07-23,2934.300048828125,2947.300048828125,2886.0,2897.10009765625,2897.10009765625,1906312.0
ASIANPAINT.NS,2024-07-24,2901.0,2927.0,2886.199951171875,2912.800048828125,2912.800048828125,1476148.0
ASIANPAINT.NS,2024-07-25,2892.050048828125,2908.699951171875,2885.25,2901.39990234375,2901.39990234375,1239922.0
ASIANPAINT.NS,2024-07-26,2902.199951171875,2964.449951171875,2900.699951171875,2950.14990234375,2950.14990234375,1359780.0
ASIANPAINT.NS,2024-07-29,2953.050048828125,2965.10009765625,2936.0,2954.699951171875,2954.699951171875,854408.0
ASIANPAINT.NS,2024-07-30,2973.5,3032.800048828125,2970.0,3005.050048828125,3005.050048828125,2144591.0
ASIANPAINT.NS,2024-07-31,3005.050048828125,3098.0,3005.050048828125,3084.449951171875,3084.449951171875,3549501.0
ASIANPAINT.NS,2024-08-01,3088.0,3128.949951171875,3062.800048828125,3099.35009765625,3099.35009765625,1675122.0
ASIANPAINT.NS,2024-08-02,3070.0,3129.050048828125,3060.0,3106.699951171875,3106.699951171875,1348780.0
ASIANPAINT.NS,2024-08-05,3069.949951171875,3145.0,3055.300048828125,3093.39990234375,3093.39990234375,2019141.0
ASIANPAINT.NS,2024-08-06,3101.699951171875,3135.0,3086.050048828125,3101.75,3101.75,885743.0
ASIANPAINT.NS,2024-08-07,3101.75,3118.5,3060.050048828125,3101.449951171875,3101.449951171875,1907105.0
ASIANPAINT.NS,2024-08-08,3080.0,3089.699951171875,2990.39990234375,3005.39990234375,3005.39990234375,1280109.0
ASIANPAINT.NS,2024-08-09,3039.0,3052.75,2966.0,3040.60009765625,3040.60009765625,1665414.0
ASIANPAINT.NS,2024-08-12,3020.0,3084.0,3003.699951171875,3053.199951171875,3053.199951171875,1736881.0
ASIANPAINT.NS,2024-08-13,3054.89990234375,3059.800048828125,3013.0,3023.550048828125,3023.550048828125,502260.0
ASIANPAINT.NS,2024-08-14,3034.800048828125,3034.800048828125,2994.050048828125,3025.85009765625,3025.85009765625,454671.0
ASIANPAINT.NS,2024-08-16,3054.0,3054.0,3003.0,3048.14990234375,3048.14990234375,514229.0
